place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query,category
ChIJr2dDwTU7vDsRcSb1aSDZMEU,Sridevi White Sand resort,,,60,4.4,,http://srideviwhitesand.site/,087225 80829,,Sridevi White Sand resort (Owner),https://www.google.com/maps/contrib/111599055100810992785,https://lh3.ggpht.com/p/AF1QipMSBN9l9nigsMaqXTliyjxXGIDUk3FX8lJgZG9o=s1024,Resort hotel,Resort hotel,,,Open All Days,"Pavinakurva, Karnataka 581341","beach, property, balcony, management, number, website, dinner, menu, hygiene, amenities",https://www.google.com/maps/place/Sridevi+White+Sand+resort/data=!4m10!3m9!1s0x3bbc3b35c14367af:0x4530d92069f52671!5m2!4m1!1i2!8m2!3d14.3085625!4d74.4184375!16s%2Fg%2F11kpqpqpfj!19sChIJr2dDwTU7vDsRcSb1aSDZMEU?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJRw8jqSlHvDsRdfvuAVNkoiU,Netrani Residency,,,572,4.1,,https://netraniresidency.com/,089894 94993,1,Netrani Residency (Owner),,https://lh3.ggpht.com/p/AG0ilSxjjkPWlXsL7YbSfEezBbk2OVUrckKRdIPe_Fh1pJd5xeV_hNMSr0cXCIjDujtoBzp0ylnLzPKk2obL4w62cOQWHIyb6NcD736LHA9J44hZxRKkDQrvHCeJ-lr1uh9vnebP912z=s1024,Resort hotel,Resort hotel,,,Open All Days,"3FWW+32W, Temple Road, Murdeshwar, Karnataka 581350","price, clean rooms, beach, hot water, scuba diving, mosquitoes, room service, budget, floor, temple",https://www.google.com/maps/place/Netrani+Residency/data=!4m10!3m9!1s0x3bbc4729a9230f47:0x25a2645301eefb75!5m2!4m1!1i2!8m2!3d14.0952313!4d74.4950665!16s%2Fg%2F11qrdfm6_w!19sChIJRw8jqSlHvDsRdfvuAVNkoiU?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJOcygy09mvDsRi-KqfEhKvzk,Wild Woods Resort,"Secluded forest resort offering polished cottages, plus a warm open-air eatery & an Ayurvedic spa.",,177,4.4,,,077609 76680,,Wild Woods Resort (Owner),https://www.google.com/maps/contrib/104985883177903327038,https://lh3.ggpht.com/p/AF1QipMPLi_zpJA_0JaPSz12Z9X6yuY-vKxqrFKkDF9b=s1024,Resort hotel,"Resort hotel, Adventure Sports Center, Day spa, Facial spa, Health food restaurant, Hotel, Massage spa, Nature preserve, Wellness center, Yoga Retreat Center",,,Open All Days,"Toodalli, Village, Yedthare Post, Shirur, Checkpost, Baindur, Karnataka 576228","villas, relax, plants, peaceful, river, games, property, management, kayaking, cottages",https://www.google.com/maps/place/Wild+Woods+Resort/data=!4m10!3m9!1s0x3bbc664fcba0cc39:0x39bf4a487caae28b!5m2!4m1!1i2!8m2!3d13.9428557!4d74.6494269!16s%2Fg%2F1tpn0_w3!19sChIJOcygy09mvDsRi-KqfEhKvzk?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJoyxJyNBGvDsRoqkKdKP23FE,Kamath Homestay - Homestay in Murudeshwar,,,134,4.1,,http://www.kamathhomestay.com/,097399 34770,,Kamath Homestay - Homestay in Murudeshwar (Owner),https://www.google.com/maps/contrib/101958719951301119972,https://lh3.ggpht.com/p/AG0ilSx2nZaBVIZ5iWrxrQIsGBwyRYpMiVo7iDhMFgWINOAUBL0y5nFU2Do5TiZtQmxNM0ElLPjnXosmqJmYcYCzIqXbA23A5EfyDA6PdGGBXamQGpnMGaMMq6Q99_t2NKQYXYiWZtiI=s1024,Home Stay,"Home Stay, Extended stay hotel, Farmstay, Guest house, Hotel, Resort hotel, Vacation home rental agency",,,Open All Days,"Post Office Road, near Venkataraman Temple, Murdeshwar, Karnataka 581350","beach, kitchen, price, service, distance, ventilation, 2021, dosa, hot water, cooperative",https://www.google.com/maps/place/Kamath+Homestay+-+Homestay+in+Murudeshwar/data=!4m10!3m9!1s0x3bbc46d0c8492ca3:0x51dcf6a3740aa9a2!5m2!4m1!1i2!8m2!3d14.0953861!4d74.4893077!16s%2Fg%2F11cnttbbz_!19sChIJoyxJyNBGvDsRoqkKdKP23FE?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJh9H7AFddvDsRx5MQ6ms1Eps,M.M Resort Gorte Bhatkal,,,139,4.4,,https://www.mmresort.net/,,1,M.M Resort Gorte Bhatkal (Owner),,https://lh3.ggpht.com/p/AG0ilSzKfuLrmLOG1nDxZMu_3v01QpGyYVpk5S7cF-b2vOZSlbmPqXkDgVKGc5lr-FVuGu6_KAF_C5XMN7zpgj0iMsVJb_PGShDiHWryV9JYYpQYKIi3GJkVYC_4IXK2PAntW1azK26U=s1024,Resort hotel,Resort hotel,,,Open All Days,"WHVV+6MV, cross, Hadhalli, Gorte, Bhatkal, Karnataka 581320","functions, for children, wedding",https://www.google.com/maps/place/M.M+Resort+Gorte+Bhatkal/data=!4m10!3m9!1s0x3bbc5d5700fbd187:0x9b12356bea1093c7!5m2!4m1!1i2!8m2!3d13.9431212!4d74.5941843!16s%2Fg%2F11q3d2w8x8!19sChIJh9H7AFddvDsRx5MQ6ms1Eps?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJj0fbZNpGvDsR_iTK8OPS0H8,Kamath INN,Informal rooms in a down-to-earth guesthouse featuring a communal kitchenette & a lounge.,,1074,3.5,,,,1,Kamath INN (Owner),,https://lh3.ggpht.com/p/AG0ilSxE2bNvUezTIILPrTGN_94vWa6e56fr73Ck0Ri-FoIAhVAoHEkOi3_r5wWeXR1VCrPJoyyxM1CXk5UOocOD7376_q1k4sAp9fCJNTv6sz4sjji7Mx8je7dH5hjvxx-kjB2wkZY4=s1024,Lodge,"Lodge, Guest house, Hotel, Inn, Home Stay, Resort hotel",,,Open All Days,"Beach road, Matadahitlu, Murdeshwar, Karnataka 581350","hot water, beach, AC, management, room service, cleanliness, drinking water, lift, residency, shiva",https://www.google.com/maps/place/Kamath+INN/data=!4m10!3m9!1s0x3bbc46da64db478f:0x7fd0d2e3f0ca24fe!5m2!4m1!1i2!8m2!3d14.0913925!4d74.4915702!16s%2Fg%2F11f39s9kg1!19sChIJj0fbZNpGvDsR_iTK8OPS0H8?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJUyt3FtpGvDsRfYjvWSQ76Cc,Kamath Yatri Nivas - Hotel in Murudeshwar,"Pared-back quarters, some with beach views, in a modest lodging offering a vegetarian restaurant.",,1164,3.4,,https://booking.kamathhomestay.com/,095387 37778,,Kamath Yatri Nivas - Hotel in Murudeshwar (Owner),https://www.google.com/maps/contrib/108319960404951214042,https://lh3.ggpht.com/p/AF1QipNash2tM54iZuFJK9ew6skk3JOWBoBYDBh_YHs3=s1024,Hotel,"Hotel, Resort hotel",,,Open All Days,"Temple & Beach, Door No. 378/A/B, Murudeshwar Temple Hwy, opp. Murdeshwar, Murdeshwar, Karnataka 581350","beach, taste, lunch, vegetarian food, food quality, poori, average, fried rice, manners, sambar",https://www.google.com/maps/place/Kamath+Yatri+Nivas+-+Hotel+in+Murudeshwar/data=!4m10!3m9!1s0x3bbc46da16772b53:0x27e83b2459ef887d!5m2!4m1!1i2!8m2!3d14.0947928!4d74.4865047!16s%2Fg%2F11h1pc5ph!19sChIJUyt3FtpGvDsRfYjvWSQ76Cc?authuser=0&hl=en&rclk=1,resort in murudeshwar,Resort
ChIJscd_0ttGvDsR0qmXqsHXCTE,Naveen Beach Restaurant,Seaside hotel's dining room offering dishes from around the world & views over the ocean.,,661,2.6,"Name: Nayak Fish Land
Link: https://www.google.com/maps/search/Nayak+Fish+Land/@14.094597499999999,74.4885506?authuser=0&hl=en&entry=ttu
Reviews: 2109 reviews

Name: Royal Plate Restaurant
Link: https://www.google.com/maps/search/Royal+Plate+Restaurant/@14.094899900000001,74.4902082?authuser=0&hl=en&entry=ttu
Reviews: 461 reviews

Name: RNS Cafe
Link: https://www.google.com/maps/search/RNS+Cafe/@14.0943081,74.4826226?authuser=0&hl=en&entry=ttu
Reviews: 219 reviews

Name: Hotel Shri Ramanatha Veg & Nonveg
Link: https://www.google.com/maps/search/Hotel+Shri+Ramanatha+Veg+%26+Nonveg/@14.094065899999999,74.48866579999999?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews",http://naveenhotels.com/,083852 68901,1,Naveen Beach Restaurant (Owner),,https://lh3.ggpht.com/p/AG0ilSwcc5dy7ruoMTFIoIl92NSYDRyZgxMHG-QubrdJoYLylgjcfvTcrAZLGIJ67G3ANrmrE-b3zfoUWjERBQjTPkNGDe2Drfi9dq21qcuqSS8n8_YWOBsG3cgy55FcFwJPp-DWHhG-QBbbowfw=s1024,Family restaurant,"Family restaurant, Breakfast restaurant, Coffee shop, North Indian restaurant",,,Open All Days,"NH - 17, Bhatkal Taluk, Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","sea, hotel, food quality, the menu, south indian, puri, floor, shore, lime, beautiful",https://www.google.com/maps/place/Naveen+Beach+Restaurant/data=!4m7!3m6!1s0x3bbc46dbd27fc7b1:0x3109d7c1aa97a9d2!8m2!3d14.0949636!4d74.4846986!16s%2Fg%2F11h0k_zgh!19sChIJscd_0ttGvDsR0qmXqsHXCTE?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJKZsr3vRHvDsRwIqaKGRJ76M,Royal Plate Restaurant,High quality foods - cleaness. - speedy service. - value for money,,461,3.9,"Name: Nayak Fish Land
Link: https://www.google.com/maps/search/Nayak+Fish+Land/@14.094597499999999,74.4885506?authuser=0&hl=en&entry=ttu
Reviews: 2109 reviews

Name: Naveen Beach Restaurant
Link: https://www.google.com/maps/search/Naveen+Beach+Restaurant/@14.0949636,74.4846986?authuser=0&hl=en&entry=ttu
Reviews: 661 reviews

Name: RNS Cafe
Link: https://www.google.com/maps/search/RNS+Cafe/@14.0943081,74.4826226?authuser=0&hl=en&entry=ttu
Reviews: 219 reviews

Name: Hotel Shri Ramanatha Veg & Nonveg
Link: https://www.google.com/maps/search/Hotel+Shri+Ramanatha+Veg+%26+Nonveg/@14.094065899999999,74.48866579999999?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews

Name: Amrut food line
Link: https://www.google.com/maps/search/Amrut+food+line/@14.079084,74.50489999999999?authuser=0&hl=en&entry=ttu
Reviews: 30 reviews",,093098 86781,,Royal Plate Restaurant (Owner),https://www.google.com/maps/contrib/105709283617289173161,https://lh3.ggpht.com/p/AF1QipMq-zVgpyNcz2JsoF3UXgRAbjj6z54BPQRrujj4=s1024,Family restaurant,"Family restaurant, Restaurant",,,Open All Days,"Temple Road, near KSRTC) bustand, Murdeshwar, Karnataka 581350","hotel, biryani, non veg, price, food and service, sea food, tandoori, dining, behaviour, hygiene",https://www.google.com/maps/place/Royal+Plate+Restaurant/data=!4m7!3m6!1s0x3bbc47f4de2b9b29:0xa3ef4964289a8ac0!8m2!3d14.0948999!4d74.4902082!16s%2Fg%2F11h7z20xn6!19sChIJKZsr3vRHvDsRwIqaKGRJ76M?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJ-TQ8g7JHvDsR6dtkqu_qO-A,RNS Cafe,,,219,3.2,"Name: Nayak Fish Land
Link: https://www.google.com/maps/search/Nayak+Fish+Land/@14.094597499999999,74.4885506?authuser=0&hl=en&entry=ttu
Reviews: 2109 reviews

Name: Naveen Beach Restaurant
Link: https://www.google.com/maps/search/Naveen+Beach+Restaurant/@14.0949636,74.4846986?authuser=0&hl=en&entry=ttu
Reviews: 661 reviews

Name: Royal Plate Restaurant
Link: https://www.google.com/maps/search/Royal+Plate+Restaurant/@14.094899900000001,74.4902082?authuser=0&hl=en&entry=ttu
Reviews: 461 reviews

Name: Hotel Shri Ramanatha Veg & Nonveg
Link: https://www.google.com/maps/search/Hotel+Shri+Ramanatha+Veg+%26+Nonveg/@14.094065899999999,74.48866579999999?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews

Name: Netrani Cafe
Link: https://www.google.com/maps/search/Netrani+Cafe/@14.0943551,74.48615939999999?authuser=0&hl=en&entry=ttu
Reviews: 103 reviews",,,1,RNS Cafe (Owner),,https://lh3.ggpht.com/p/AG0ilSzo0zwiF9gEg2JXHvPwj0zy5VqF_BbadhsPQs_VqAdIuMOT3Rj4BqRyhmj3cXk28Pt4JOZ56g0ImaDLw9fkXPlxY0lNSjaZe6bZdU4ctCjF9FekcmHCEGXjoNFRPRu9WF1mz5lgCQ=s1024,Cafe,"Cafe, Restaurant",,,Open All Days,"Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","hotel, AC, manager, sunset, money, statue, average, dinner, table, shiva",https://www.google.com/maps/place/RNS+Cafe/data=!4m7!3m6!1s0x3bbc47b2833c34f9:0xe03beaefaa64dbe9!8m2!3d14.0943081!4d74.4826226!16s%2Fg%2F11f5_ps38l!19sChIJ-TQ8g7JHvDsR6dtkqu_qO-A?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJh3CMN0BHvDsR7jhPGYXniYs,Netrani Cafe,"Netrani Cafe is rooftop cafe it is Purely Veg cafe ,located front of Murudeshwar temple,above Netrani Adventure office,Cafe view is
360 degree for sea, beach and also for Shiva temple ,sea view , here you can do office work with cup of coffe day coffee flavour with breakfast different type of sandwich ,maggi, white and red pink pasta,french fries, Burger,pizza etc along with fresh juice ,cold coffee, tea ,soup , milkshake, Moctails ,fruits salad.
All visitor has given postive rating as per Google reviews as per their experience when they have visited along with we always make you happy with good service with wow Nature views.

Thank you... Welcome",,104,4.9,"Name: Naveen Beach Restaurant
Link: https://www.google.com/maps/search/Naveen+Beach+Restaurant/@14.0949636,74.4846986?authuser=0&hl=en&entry=ttu
Reviews: 661 reviews

Name: Royal Plate Restaurant
Link: https://www.google.com/maps/search/Royal+Plate+Restaurant/@14.094899900000001,74.4902082?authuser=0&hl=en&entry=ttu
Reviews: 461 reviews

Name: RNS Cafe
Link: https://www.google.com/maps/search/RNS+Cafe/@14.0943081,74.4826226?authuser=0&hl=en&entry=ttu
Reviews: 219 reviews

Name: Hotel Nakshatra
Link: https://www.google.com/maps/search/Hotel+Nakshatra/@14.0858198,74.504826?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Hotel shrinivas
Link: https://www.google.com/maps/search/Hotel+shrinivas/@14.0945925,74.4885851?authuser=0&hl=en&entry=ttu
Reviews: 27 reviews",,,,Netrani Cafe (Owner),https://www.google.com/maps/contrib/107669217693172539894,https://lh3.ggpht.com/p/AF1QipOLxDPsGXcNkgYg3Hp5RQFEBYVvKlDjieM06zx9=s1024,Cafe,"Cafe, Coffee shop",,,Open All Days,"Netrani Cafe, above Uttarkannada Product, Murdeshwar, Karnataka 581350","service, experience, sea, atmosphere, evening, milkshake, sunset, beautiful, roof, party",https://www.google.com/maps/place/Netrani+Cafe/data=!4m7!3m6!1s0x3bbc4740378c7087:0x8b89e785194f38ee!8m2!3d14.0943551!4d74.4861594!16s%2Fg%2F11tjc2rh2y!19sChIJh3CMN0BHvDsR7jhPGYXniYs?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJSUcavdBGvDsR9GzlSIes358,Nayak Fish Land,,,2110,3.8,"Name: Naveen Beach Restaurant
Link: https://www.google.com/maps/search/Naveen+Beach+Restaurant/@14.0949636,74.4846986?authuser=0&hl=en&entry=ttu
Reviews: 661 reviews

Name: Royal Plate Restaurant
Link: https://www.google.com/maps/search/Royal+Plate+Restaurant/@14.094899900000001,74.4902082?authuser=0&hl=en&entry=ttu
Reviews: 461 reviews

Name: RNS Cafe
Link: https://www.google.com/maps/search/RNS+Cafe/@14.0943081,74.4826226?authuser=0&hl=en&entry=ttu
Reviews: 219 reviews

Name: Hotel Shri Ramanatha Veg & Nonveg
Link: https://www.google.com/maps/search/Hotel+Shri+Ramanatha+Veg+%26+Nonveg/@14.094065899999999,74.48866579999999?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews",,098456 90271,,Nayak Fish Land (Owner),https://www.google.com/maps/contrib/100460882514604295924,https://lh3.ggpht.com/p/AF1QipMzOGjfNV5OqfLEnoHGf8TMuMOwl699Aq_1v6jf=s1024,Seafood restaurant,"Seafood restaurant, Restaurant",,,Open All Days,"Main Road Murdeshwar, beside Hotel Bharath Bhawan, Murdeshwara, Karnataka 581350","thali, biryani, non veg, fish curry, fish meals, prawns koliwada, pomfret, surmai, rava fry, chicken ghee roast",https://www.google.com/maps/place/Nayak+Fish+Land/data=!4m7!3m6!1s0x3bbc46d0bd1a4749:0x9fdfac8748e56cf4!8m2!3d14.0945975!4d74.4885506!16s%2Fg%2F11c509gsvs!19sChIJSUcavdBGvDsR9GzlSIes358?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJ7ePzOgBBvDsRYHmW-vlxTtg,Hotel sagari murdeshwar,,,184,4.9,"Name: Hotel Shri Ganesh Bhavan
Link: https://www.google.com/maps/search/Hotel+Shri+Ganesh+Bhavan/@14.094742199999999,74.4880441?authuser=0&hl=en&entry=ttu
Reviews: 291 reviews

Name: Hotel Murdeshwar
Link: https://www.google.com/maps/search/Hotel+Murdeshwar/@14.0479612,74.5162055?authuser=0&hl=en&entry=ttu
Reviews: 20 reviews

Name: Alankara Hotel
Link: https://www.google.com/maps/search/Alankara+Hotel/@14.0972992,74.4893694?authuser=0&hl=en&entry=ttu
Reviews: 12 reviews

Name: Sri Singandooreshwari Hotel Coastal TADKA
Link: https://www.google.com/maps/search/Sri+Singandooreshwari+Hotel+Coastal+TADKA/@14.095244,74.4946138?authuser=0&hl=en&entry=ttu
Reviews: 7 reviews

Name: Hotel Shri Devi
Link: https://www.google.com/maps/search/Hotel+Shri+Devi/@14.085018499999999,74.50481119999999?authuser=0&hl=en&entry=ttu
Reviews: 5 reviews",,,1,Hotel sagari murdeshwar (Owner),,https://lh3.ggpht.com/p/AG0ilSzLE3aKhacDEb6ZsCer8LXKExoPAkva2vr5bzRfE_sE5UDBMDlwAK2_TPEIXAHWyDs5992nOeoyM7uRnbhPDQTCJJ0ez-MODlv1cyr10x_IGNHB8mQFk6NcUC_mX7D-B8tlJqDUblTxElMi=s1024,Family restaurant,Family restaurant,,,Open All Days,"4GF2+JP4, Gopaladi, Karnataka 581350","fish, thali, price, pepper, super food, food quality, chicken dum biryani, food service, teasty, veery",https://www.google.com/maps/place/Hotel+sagari+murdeshwar/data=!4m7!3m6!1s0x3bbc41003af3e3ed:0xd84e71f9fa967960!8m2!3d14.1240025!4d74.5018215!16s%2Fg%2F11wfd_l4q3!19sChIJ7ePzOgBBvDsRYHmW-vlxTtg?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJb4-daiBBvDsR1RADApd3OGs,Hotel Annapoorna,,,25,4.3,"Name: Naveen Beach Restaurant
Link: https://www.google.com/maps/search/Naveen+Beach+Restaurant/@14.0949636,74.4846986?authuser=0&hl=en&entry=ttu
Reviews: 661 reviews

Name: Hotel Shree Udupi, Murdeshwar
Link: https://www.google.com/maps/search/Hotel+Shree+Udupi%2C+Murdeshwar/@14.0938086,74.5051015?authuser=0&hl=en&entry=ttu
Reviews: 336 reviews

Name: HOTEL SHREE AYODHYA
Link: https://www.google.com/maps/search/HOTEL+SHREE+AYODHYA/@14.0947766,74.4895121?authuser=0&hl=en&entry=ttu
Reviews: 157 reviews

Name: Hotel Nakshatra
Link: https://www.google.com/maps/search/Hotel+Nakshatra/@14.0858198,74.504826?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Amrut food line
Link: https://www.google.com/maps/search/Amrut+food+line/@14.079084,74.50489999999999?authuser=0&hl=en&entry=ttu
Reviews: 30 reviews",,,,Hotel Annapoorna (Owner),https://www.google.com/maps/contrib/102247549458159665830,https://lh3.ggpht.com/p/AF1QipM6yC7gnqZzaYWC4smZIVniwI8RqhHXbuv_irQS=s1024,Restaurant,Restaurant,,,Open All Days,"Kaikini, Murdeshwar, Karnataka 581421","non veg, fish",https://www.google.com/maps/place/Hotel+Annapoorna/data=!4m7!3m6!1s0x3bbc41206a9d8f6f:0x6b387797020310d5!8m2!3d14.0834555!4d74.5043739!16s%2Fg%2F11fmqbv08m!19sChIJb4-daiBBvDsR1RADApd3OGs?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJv_0rkNNGvDsR1iECHhMULMc,Hotel Rajadhani,,,428,3.8,"Name: Hotel Shri Ganesh Bhavan
Link: https://www.google.com/maps/search/Hotel+Shri+Ganesh+Bhavan/@14.094742199999999,74.4880441?authuser=0&hl=en&entry=ttu
Reviews: 291 reviews

Name: Hotel Shri Ramanatha Veg & Nonveg
Link: https://www.google.com/maps/search/Hotel+Shri+Ramanatha+Veg+%26+Nonveg/@14.094065899999999,74.48866579999999?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews

Name: Hotel Bharath Bhavan
Link: https://www.google.com/maps/search/Hotel+Bharath+Bhavan/@14.0945652,74.488405?authuser=0&hl=en&entry=ttu
Reviews: 108 reviews

Name: Hotel Nakshatra
Link: https://www.google.com/maps/search/Hotel+Nakshatra/@14.0858198,74.504826?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Hotel Annapoorna
Link: https://www.google.com/maps/search/Hotel+Annapoorna/@14.0834555,74.50437389999999?authuser=0&hl=en&entry=ttu
Reviews: 25 reviews",,099168 23040,1,Hotel Rajadhani (Owner),,https://lh3.ggpht.com/p/AG0ilSxxzD8GtRh6kUGKrVw_tNiHK_kiI4ca5DKd8uw1tRSAJKw-DnNh8R7ar0NRnFXGPS29N09d8M6JH4rsbaC1Fvo7ivTcy1vh8HetIVh7bTzoHe09ksU9XFQpscqrjiTtJI33Qbw=s1024,Indian restaurant,Indian restaurant,,,Open All Days,"3FWW+772, Murudeshwar Temple Hwy, Murdeshwar, Karnataka 581350","thali, breakfast, price, north indian, non veg, vegetarians, food and service, average, tawa, cleanliness",https://www.google.com/maps/place/Hotel+Rajadhani/data=!4m7!3m6!1s0x3bbc46d3902bfdbf:0xc72c14131e0221d6!8m2!3d14.0956366!4d74.495643!16s%2Fg%2F11gdrfw8mh!19sChIJv_0rkNNGvDsR1iECHhMULMc?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJATaCNG1BvDsRFe7_YXlclTU,Kamat Restaurant,Kamat Restaurant situated on the West Coast Highway is the perfect spot for travelers wanting to stop over for some delicious and tummy comforting meal.The menu is loaded with South Indian and North Indian delicacies along with thirst quenching fresh fruit juices and coolers to beat the sunny highways and not to forget the Heat Beating Desserts to end your super yummy meals.The restaurant has ample car parking space and clean and well maintained washrooms to help you make your journey on the highway a comfortable one.,,2159,3.9,"Name: Hotel Shree Udupi, Murdeshwar
Link: https://www.google.com/maps/search/Hotel+Shree+Udupi%2C+Murdeshwar/@14.0938086,74.5051015?authuser=0&hl=en&entry=ttu
Reviews: 336 reviews

Name: HOTEL SHREE AYODHYA
Link: https://www.google.com/maps/search/HOTEL+SHREE+AYODHYA/@14.0947766,74.4895121?authuser=0&hl=en&entry=ttu
Reviews: 157 reviews

Name: Hotel Nakshatra
Link: https://www.google.com/maps/search/Hotel+Nakshatra/@14.0858198,74.504826?authuser=0&hl=en&entry=ttu
Reviews: 56 reviews

Name: Amrut food line
Link: https://www.google.com/maps/search/Amrut+food+line/@14.079084,74.50489999999999?authuser=0&hl=en&entry=ttu
Reviews: 30 reviews

Name: Shree Nidhi Vegetarian Restaurant
Link: https://www.google.com/maps/search/Shree+Nidhi+Vegetarian+Restaurant/@14.102775,74.50471399999999?authuser=0&hl=en&entry=ttu
Reviews: 27 reviews",https://kamatrestaurant.org/,,,Kamat Restaurant (Owner),https://www.google.com/maps/contrib/112243874941720653938,https://lh3.ggpht.com/p/AF1QipPaY3zcZUMbbNe3i8m0eaFZYhIVs7o1XT7rZqnu=s1024,Vegetarian restaurant,Vegetarian restaurant,,,Open All Days,"NH 66, Mavalli, Karnataka 581350","hotel, clean, highway, thali, south indian food, masala dosa, AC, chutney, mangalore buns, paneer manchurian",https://www.google.com/maps/place/Kamat+Restaurant/data=!4m7!3m6!1s0x3bbc416d34823601:0x35955c7961ffee15!8m2!3d14.0970597!4d74.5050296!16s%2Fg%2F11j2n__n22!19sChIJATaCNG1BvDsRFe7_YXlclTU?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
ChIJ23bRotBGvDsR4CucYcBh3Rg,Hotel Bharath Bhavan,,,108,3.4,"Name: Hotel Shree Udupi, Murdeshwar
Link: https://www.google.com/maps/search/Hotel+Shree+Udupi%2C+Murdeshwar/@14.0938086,74.5051015?authuser=0&hl=en&entry=ttu
Reviews: 336 reviews

Name: Hotel Shri Ganesh Bhavan
Link: https://www.google.com/maps/search/Hotel+Shri+Ganesh+Bhavan/@14.094742199999999,74.4880441?authuser=0&hl=en&entry=ttu
Reviews: 291 reviews

Name: HOTEL SHREE AYODHYA
Link: https://www.google.com/maps/search/HOTEL+SHREE+AYODHYA/@14.0947766,74.4895121?authuser=0&hl=en&entry=ttu
Reviews: 157 reviews

Name: Hotel Shri Ramanatha Veg & Nonveg
Link: https://www.google.com/maps/search/Hotel+Shri+Ramanatha+Veg+%26+Nonveg/@14.094065899999999,74.48866579999999?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews",,098803 86370,,Hotel Bharath Bhavan (Owner),https://www.google.com/maps/contrib/110558872733924486003,https://lh3.ggpht.com/p/AG0ilSz1UlHcv3_0yIXPlG1suKG6RE32-bz6tt6T-jo10tEHGBPKXkPJ_gQN9jktm3ZNn1xQJVOMJI6Z1UwyiPUUhxEAAFPxzH7QePL2N1sfmKDwAeE-CEUMxlPM2fiqEFV5uaOXvK7g=s1024,Vegetarian restaurant,Vegetarian restaurant,,,Open All Days,"Gangavati, Murdeshwar, Karnataka 581350","money, chapati, service, breakfast, looting, south indian food, korma, poori, coconut, sweet",https://www.google.com/maps/place/Hotel+Bharath+Bhavan/data=!4m7!3m6!1s0x3bbc46d0a2d176db:0x18dd61c0619c2be0!8m2!3d14.0945652!4d74.488405!16s%2Fg%2F124y9v11q!19sChIJ23bRotBGvDsR4CucYcBh3Rg?authuser=0&hl=en&rclk=1,restaurants in murudeshwar,Restaurant
